Id,SalePrice,Prediction,AbsLogError,GrLivArea,TotalSF,OverallQual,Neighborhood,YearBuilt,GarageArea
501,113000.0,112284.21875,0.006354438034488652,1218,1890,6,BrDale,1973,264
475,251000.0,252596.671875,0.00634107003945239,1652,3146,8,StoneBr,2000,499
795,194500.0,193282.46875,0.006279443086874892,1895,2607,7,Gilbert,1994,409
664,137500.0,138363.328125,0.00625907539266457,1181,2319,4,Edwards,1972,588
782,175900.0,174808.015625,0.006227298082219335,1603,2364,6,SawyerW,1992,484
1301,225000.0,223606.15625,0.006214101174299103,1983,2961,7,Gilbert,1999,490
11,129500.0,128704.5625,0.0061612687811845035,1040,2080,5,Sawyer,1965,384
318,270000.0,268350.875,0.006126576953136009,1959,3047,8,Somerst,2006,1025
906,128000.0,128780.9375,0.006082490645811234,1063,2119,5,NAmes,1954,280
252,235000.0,236431.453125,0.0060727872181800535,1625,3198,8,Crawfor,2006,538
185,127000.0,127772.40625,0.006063471035973933,1252,1756,5,BrkSide,1908,576
442,118000.0,117287.4921875,0.006056453977702603,1440,2880,4,Edwards,1955,0
747,236000.0,234583.25,0.006021243888957528,2256,3208,7,Gilbert,2000,554
687,227875.0,226509.890625,0.006008595363260483,1761,2635,7,Somerst,2007,578
884,118500.0,119199.0625,0.0058818796018247355,2230,2544,4,SWISU,1912,440
1107,179900.0,178848.390625,0.005862641070299546,1442,2352,7,SawyerW,1990,719
58,196500.0,195390.8125,0.005660682852338894,1720,2580,7,CollgCr,2004,565
994,173900.0,174883.546875,0.005639852286657643,1500,2250,6,CollgCr,2005,564
515,96500.0,95957.7734375,0.005634715114295474,789,1557,5,Crawfor,1926,200
924,193000.0,191952.515625,0.005442133643040137,1617,3221,6,SawyerW,1993,533
1072,154000.0,154833.828125,0.005399827838205695,1556,2283,6,NWAmes,1968,441
713,189000.0,190017.140625,0.00536723852559895,1228,2456,8,StoneBr,1988,472
661,197900.0,198956.53125,0.005324485492293363,1935,2728,7,NWAmes,1976,550
1082,133000.0,133707.609375,0.005306228275376412,1040,2080,5,Sawyer,1963,308
88,164500.0,165371.84375,0.00528593458705906,1224,1836,6,Somerst,2009,528
1401,120000.0,119384.84375,0.0051394437089218314,1158,2020,6,BrkSide,1929,208
757,212000.0,210933.125,0.005045110703173705,1768,2634,8,CollgCr,2007,578
603,220000.0,218898.0,0.005021655574218187,1915,2823,8,SawyerW,1992,506
21,325300.0,323674.0,0.005010981615329868,2376,3534,8,NridgHt,2005,853
548,129500.0,128862.5078125,0.004934837889416954,768,1536,5,Mitchel,1970,624
390,426000.0,428101.21875,0.004920302237410468,2332,4014,10,NridgHt,2007,846
158,269500.0,270793.15625,0.004786860308945151,1968,2742,8,Timber,2009,680
651,205950.0,204990.8125,0.00466823710133113,1665,2478,7,Somerst,2007,562
217,210000.0,210920.65625,0.00437447452386408,1436,2872,7,CollgCr,2004,484
1251,244000.0,245065.203125,0.004356067234008165,2110,4220,7,NAmes,1968,522
604,151000.0,150346.96875,0.004334060109275839,1200,1800,7,Somerst,2004,480
684,285000.0,283774.21875,0.004310247536125189,1668,3294,9,CollgCr,2002,702
1460,147500.0,146874.109375,0.004252325838912441,1256,2512,5,Edwards,1965,276
791,160200.0,160879.265625,0.004231119726339827,1145,2290,7,Blmngtn,2005,397
1206,271900.0,273042.78125,0.004194123751656065,2196,4354,7,SawyerW,1990,701
1324,82500.0,82155.046875,0.004189964975171989,708,1128,4,BrkSide,1940,0
963,155000.0,155620.359375,0.0039943048597024244,1548,2352,6,NPkVill,1976,440
527,132000.0,132525.203125,0.003970886993169387,928,1856,5,NAmes,1956,252
815,116000.0,115553.0390625,0.0038605205433732692,1250,1936,5,Edwards,1918,280
979,110000.0,110423.4921875,0.0038425021022998607,894,1788,4,Edwards,1954,400
952,119900.0,119474.2578125,0.003557099942145925,965,1793,5,SawyerW,1965,300
978,199900.0,199222.34375,0.003395718210512655,1241,2482,7,Somerst,2006,569
1425,144000.0,143516.234375,0.0033651158338887655,1344,2368,5,NAmes,1958,484
732,187500.0,186891.609375,0.003250008254834569,1146,2014,7,Timber,2003,438
657,145500.0,145030.671875,0.003230814147094918,1053,2106,5,NAmes,1959,312
1446,129000.0,129415.859375,0.0032185061434120144,913,1727,6,Sawyer,1966,240
1100,157000.0,157476.546875,0.00303071382452913,1601,2872,7,NWAmes,1978,478
301,157000.0,157464.078125,0.0029515327355511545,1336,2501,5,Crawfor,1953,375
591,185900.0,185352.6875,0.002948449756603466,1582,2352,7,CollgCr,2004,520
1121,118400.0,118054.96875,0.0029183449039571485,1012,2024,6,IDOTRR,1920,308
261,176000.0,175513.609375,0.0027673930968923344,1382,2744,6,NAmes,1962,884
968,135000.0,134628.609375,0.0027548123021645665,1098,2196,5,NAmes,1955,260
271,266000.0,266713.125,0.0026773237421302554,1939,3034,8,Somerst,2006,1053
499,130000.0,129668.8671875,0.002550405408017653,899,1763,5,Sawyer,1967,288
828,189000.0,189476.796875,0.002519544720426481,1434,2888,7,SawyerW,2001,527
1458,266500.0,267170.875,0.0025141819448464275,2340,3492,7,Crawfor,1941,252
430,175000.0,175414.890625,0.0023679841352937103,1412,2804,6,Timber,1988,576
1091,92900.0,92697.8984375,0.0021778206139178025,1040,1040,3,NAmes,1950,400
980,139000.0,139292.625,0.0021029878521439116,1121,2242,5,Sawyer,1963,480
593,138000.0,138282.984375,0.002048496950337153,816,1632,5,Mitchel,1982,816
839,144000.0,143708.25,0.0020280827672998214,1099,2198,5,CollgCr,1995,352
585,133000.0,133250.484375,0.0018815557682856365,1573,2457,4,BrkSide,1935,240
1211,189000.0,189350.703125,0.0018538428431611464,1845,2900,6,SawyerW,1992,462
1,208500.0,208118.109375,0.0018332803595644265,1710,2566,7,CollgCr,2003,548
985,126000.0,125769.515625,0.0018309016316919724,1734,1734,5,Mitchel,1977,539
76,91000.0,90836.390625,0.0017995035986402286,988,1450,4,MeadowV,1973,297
1083,192000.0,191690.734375,0.0016120487268427297,1459,2918,7,CollgCr,2002,527
187,173000.0,173276.015625,0.0015941854290577595,1217,2405,7,Mitchel,1990,497
1209,140000.0,140214.65625,0.0015320737522195316,1283,2214,5,NAmes,1962,506
1423,136500.0,136688.75,0.001381818601352336,848,1696,6,CollgCr,2003,420
429,195400.0,195653.734375,0.0012976892463321121,1208,2416,7,CollgCr,2007,628
1037,315500.0,315098.4375,0.001273587934289111,1620,3240,9,Timber,2007,912
900,135000.0,135166.890625,0.0012354542067498642,1236,2148,5,Sawyer,1961,288
503,140000.0,139831.40625,0.0012049581403310583,1214,2428,5,Edwards,1965,461
811,181000.0,180783.59375,0.0011963233448124555,1309,2349,6,NWAmes,1974,484
122,100000.0,99889.640625,0.0011041921099632646,1123,1855,4,IDOTRR,1939,264
396,129000.0,128880.328125,0.0009281123251874135,1144,2288,5,Edwards,1956,596
476,132500.0,132620.28125,0.0009073643881265525,970,1940,5,Sawyer,1963,624
434,181000.0,180876.375,0.0006832406319343676,1604,2530,6,Gilbert,1997,470
572,120000.0,119930.890625,0.0005760725570489456,864,1728,6,NAmes,1959,288
543,213250.0,213183.796875,0.00031049516019621137,1680,3330,7,NWAmes,1998,583
709,179540.0,179595.484375,0.00030898682457447535,1456,2184,7,Gilbert,2007,400
461,263435.0,263515.59375,0.0003058861521303413,1935,2767,8,Somerst,2009,552
1262,128900.0,128867.0546875,0.0002556188346147792,1050,2100,5,NAmes,1956,338
853,164000.0,164039.828125,0.00024282345592041565,1646,2564,7,Crawfor,1941,240
1434,186500.0,186544.546875,0.000238827436334077,1792,2728,6,Gilbert,2000,451
211,98000.0,98020.1953125,0.00020605128454143085,864,1728,5,Edwards,1925,0
1065,154000.0,154029.40625,0.00019093020706861807,1154,2308,5,NAmes,1966,480
97,214000.0,213960.015625,0.0001868594578802174,1588,3176,7,CollgCr,1999,472
855,170000.0,170010.125,5.9556699650187284e-05,1779,3542,5,Sawyer,1955,454
